Unnamed: 0,artists,album_name,track_name,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,mood_index,Cluster,Mood,Normalized mood_index
30010,Avicii,The Days / Nights,The Nights,86,0.527,0.835,-5.298,0.0433,0.0166,0.0,0.249,0.654,125.983,1,2.0021999999999998,1,happy/Upbeat,0.7538308507582663
20365,Shakira;Wyclef Jean,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),84,0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,1,2.0016,0,happy/Upbeat,0.7532525363904314
67200,Shakira;Wyclef Jean,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),84,0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,1,2.0016,0,happy/Upbeat,0.7532525363904314
51004,The Kid LAROI;Justin Bieber,STAY (with Justin Bieber),STAY (with Justin Bieber),89,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,0,2.0012,1,happy/Upbeat,0.7528669934785415
81054,The Kid LAROI;Justin Bieber,STAY (with Justin Bieber),STAY (with Justin Bieber),89,0.591,0.764,-5.484,0.0483,0.0383,0.0,0.103,0.478,169.928,0,2.0012,1,happy/Upbeat,0.7528669934785415
81015,Ruth B.,Safe Haven,Dandelions,90,0.609,0.692,-2.958,0.0259,0.0157,0.0,0.0864,0.454,116.959,1,2.00108,0,happy/Upbeat,0.7527513306049746
51101,Coolio;L.V.,Gangsta's Paradise,Gangsta's Paradise,89,0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,1,2.001,0,happy/Upbeat,0.7526742220225965
37000,Coolio;L.V.,Gangsta's Paradise,Gangsta's Paradise,89,0.647,0.514,-10.05,0.0593,0.0655,0.0,0.398,0.386,79.975,1,2.001,0,happy/Upbeat,0.7526742220225965
67602,Shakira;Rauw Alejandro,Te Felicito,Te Felicito,90,0.695,0.636,-4.654,0.317,0.234,0.0,0.081,0.575,174.14,1,2.0008999999999997,0,happy/Upbeat,0.7525778362946238
91012,Imagine Dragons,Bones,Bones,89,0.773,0.742,-3.678,0.046,0.0206,0.0,0.0754,0.571,114.071,1,2.0005800000000002,0,happy/Upbeat,0.7522694019651124
15013,Tom Odell,Long Way Down (Deluxe),Another Love,93,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,2,1.9993800000000004,2,happy/Upbeat,0.7511127732294427
81861,Tom Odell,Long Way Down (Deluxe),Another Love,93,0.445,0.537,-8.532,0.04,0.695,1.65e-05,0.0944,0.131,122.769,2,1.9993800000000004,2,happy/Upbeat,0.7511127732294427
91011,Imagine Dragons,Evolve,Believer,88,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,1,1.9988,0,happy/Upbeat,0.7505537360072018
68611,Mora;Feid,MICRODOSIS,LA INOCENTE,89,0.757,0.789,-3.46,0.0583,0.307,0.0,0.0717,0.464,91.911,1,1.9985399999999998,0,happy/Upbeat,0.7503031331144732
81102,Joji,Glimpse of Us,Glimpse of Us,94,0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.141,0.268,169.914,2,1.9984000000000002,2,happy/Upbeat,0.7501681930953121
81101,The Weeknd;Gesaffelstein,"My Dear Melancholy,",I Was Never There,90,0.323,0.737,-4.008,0.0338,0.142,0.000162,0.163,0.155,113.26,0,1.9955000000000003,1,happy/Upbeat,0.74737300698411
20028,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,86,0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,1,1.9950800000000002,0,happy/Upbeat,0.7469681869266256
81192,Shawn Mendes,Illuminate (Deluxe),There's Nothing Holdin' Me Back,86,0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,1,1.9950800000000002,0,happy/Upbeat,0.7469681869266256
81004,The Weeknd;Daft Punk,Starboy,Starboy,90,0.679,0.587,-7.015,0.276,0.141,6.35e-06,0.137,0.486,186.003,1,1.9934,1,happy/Upbeat,0.7453489066966876
20924,Nicki Minaj,Queen Radio: Volume 1,Super Freaky Girl,83,0.951,0.878,-2.565,0.211,0.0509,1.61e-05,0.321,0.923,133.014,1,1.9921,0,happy/Upbeat,0.7440958922330452
51259,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),STAR WALKIN' (League of Legends Worlds Anthem),90,0.637,0.715,-4.971,0.0455,0.148,0.0,0.0892,0.308,141.872,0,1.9916399999999999,1,happy/Upbeat,0.7436525178843716
81124,Dua Lipa,Future Nostalgia,Levitating,84,0.695,0.884,-2.278,0.0753,0.0561,0.0,0.213,0.914,103.014,1,1.9908000000000001,0,happy/Upbeat,0.742842877769403
20020,Dua Lipa,Future Nostalgia,Levitating,84,0.695,0.884,-2.278,0.0753,0.0561,0.0,0.213,0.914,103.014,1,1.9908000000000001,0,happy/Upbeat,0.742842877769403
57003,Arctic Monkeys,AM,I Wanna Be Yours,92,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,2,1.9907800000000002,0,happy/Upbeat,0.7428236006238086
91001,Arctic Monkeys,AM,I Wanna Be Yours,92,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,2,1.9907800000000002,0,happy/Upbeat,0.7428236006238086
38000,Arctic Monkeys,AM,I Wanna Be Yours,92,0.464,0.417,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,2,1.9907800000000002,0,happy/Upbeat,0.7428236006238086
81207,Justin Bieber;Daniel Caesar;Giveon,Justice,Peaches (feat. Daniel Caesar & Giveon),86,0.677,0.696,-6.181,0.119,0.321,0.0,0.42,0.464,90.03,1,1.9895999999999998,0,happy/Upbeat,0.7416862490337328
51503,Eminem;Dina Rae,The Eminem Show,Superman,86,0.802,0.755,-3.138,0.0564,0.0215,0.0,0.295,0.58,130.027,1,1.988,0,happy/Upbeat,0.7401440773861733
89913,Bad Bunny,Un Verano Sin Ti,Un Coco,87,0.839,0.69,-4.464,0.0615,0.207,8.33e-06,0.176,0.744,151.991,1,1.9876,0,happy/Upbeat,0.7397585344742833
68866,Bad Bunny,Un Verano Sin Ti,Un Coco,87,0.839,0.69,-4.464,0.0615,0.207,8.33e-06,0.176,0.744,151.991,1,1.9876,0,happy/Upbeat,0.7397585344742833
57103,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,1,1.987,0,happy/Upbeat,0.7391802201064485
38004,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,88,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,1,1.987,0,happy/Upbeat,0.7391802201064485
107010,a-ha,Hunting High and Low,Take on Me,85,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,1,1.98656,0,happy/Upbeat,0.7387561229033696
91853,a-ha,Hunting High and Low,Take on Me,85,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,1,1.98656,0,happy/Upbeat,0.7387561229033696
3007,Linkin Park,Meteora,Numb,83,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,0,1.9846999999999997,1,happy/Upbeat,0.7369633483630809
44002,Linkin Park,Meteora,Numb,83,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,0,1.9846999999999997,1,happy/Upbeat,0.7369633483630809
71003,Linkin Park,Meteora,Numb,83,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,0,1.9846999999999997,1,happy/Upbeat,0.7369633483630809
71163,Bon Jovi,Slippery When Wet,You Give Love A Bad Name,82,0.541,0.96,-2.947,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,1,1.982,0,happy/Upbeat,0.734360933707824
31681,Alok;Ella Eyre;Kenny Dope;Never Dull,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),84,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,1,1.9817999999999998,0,happy/Upbeat,0.7341681622518788
53478,Alok;Ella Eyre;Kenny Dope;Never Dull,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),84,0.687,0.818,-4.221,0.0778,0.0112,0.0,0.248,0.886,125.952,1,1.9817999999999998,0,happy/Upbeat,0.7341681622518788
57053,The Walters,I Love You So,I Love You So,89,0.575,0.648,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977,1,1.9792,0,happy/Upbeat,0.7316621333245944
81702,Olivia Rodrigo,SOUR,good 4 u,88,0.563,0.664,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,1,1.9785799999999998,0,happy/Upbeat,0.7310645418111646
31054,Marshmello;Khalid,Numb,Numb,87,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,1,1.9782000000000004,0,happy/Upbeat,0.7306982760448698
30102,Marshmello;Khalid,Numb,Numb,87,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,1,1.9782000000000004,0,happy/Upbeat,0.7306982760448698
53056,Marshmello;Khalid,Numb,Numb,87,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,1,1.9782000000000004,0,happy/Upbeat,0.7306982760448698
20251,Marshmello;Khalid,Numb,Numb,87,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,1,1.9782000000000004,0,happy/Upbeat,0.7306982760448698
83004,Marshmello;Khalid,Numb,Numb,87,0.912,0.774,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,1,1.9782000000000004,0,happy/Upbeat,0.7306982760448698
37201,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,0.697,0.832,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,1,1.9781000000000002,0,happy/Upbeat,0.7306018903168972
103401,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,0.697,0.832,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,1,1.9781000000000002,0,happy/Upbeat,0.7306018903168972
64450,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,0.697,0.832,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,1,1.9781000000000002,0,happy/Upbeat,0.7306018903168972
25000,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",September,83,0.697,0.832,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,1,1.9781000000000002,0,happy/Upbeat,0.7306018903168972
81150,The Weeknd,"My Dear Melancholy,",Call Out My Name,89,0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,0,1.9775000000000003,1,happy/Upbeat,0.7300235759490623
57018,Armani White,BILLIE EILISH.,BILLIE EILISH.,89,0.9,0.509,-6.647,0.257,0.115,1.67e-06,0.0937,0.765,100.007,1,1.9770400000000001,0,happy/Upbeat,0.7295802016003887
51060,Armani White,BILLIE EILISH.,BILLIE EILISH.,89,0.9,0.509,-6.647,0.257,0.115,1.67e-06,0.0937,0.765,100.007,1,1.9770400000000001,0,happy/Upbeat,0.7295802016003887
57058,Arctic Monkeys,Favourite Worst Nightmare,505,88,0.526,0.866,-5.822,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,0,1.9769,1,happy/Upbeat,0.7294452615812272
91102,Arctic Monkeys,Favourite Worst Nightmare,505,88,0.526,0.866,-5.822,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,0,1.9769,1,happy/Upbeat,0.7294452615812272
38003,Arctic Monkeys,Favourite Worst Nightmare,505,88,0.526,0.866,-5.822,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,0,1.9769,1,happy/Upbeat,0.7294452615812272
53075,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,1,1.9750000000000003,0,happy/Upbeat,0.7276139327497502
31115,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,1,1.9750000000000003,0,happy/Upbeat,0.7276139327497502
20419,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,1,1.9750000000000003,0,happy/Upbeat,0.7276139327497502
30120,Imanbek;BYOR,Belly Dancer,Belly Dancer,87,0.845,0.797,-4.984,0.139,0.0582,5.57e-06,0.167,0.422,121.985,1,1.9750000000000003,0,happy/Upbeat,0.7276139327497502
51051,Lil Nas X,MONTERO,THATS WHAT I WANT,87,0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,1,1.9735200000000002,0,happy/Upbeat,0.7261874239757572
81503,Lil Nas X,MONTERO,THATS WHAT I WANT,87,0.737,0.846,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,1,1.9735200000000002,0,happy/Upbeat,0.7261874239757572
107001,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),Everybody Wants To Rule The World,87,0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,112.067,1,1.9733,0,happy/Upbeat,0.7259753753742176
65019,BLACKPINK,BORN PINK,Shut Down,87,0.813,0.657,-6.447,0.0372,0.00269,0.0,0.183,0.651,110.053,1,1.9731,0,happy/Upbeat,0.7257826039182727
81043,BLACKPINK,BORN PINK,Shut Down,87,0.813,0.657,-6.447,0.0372,0.00269,0.0,0.183,0.651,110.053,1,1.9731,0,happy/Upbeat,0.7257826039182727
20007,Dua Lipa;DaBaby,Future Nostalgia,Levitating (feat. DaBaby),85,0.702,0.825,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,1,1.9699799999999996,0,happy/Upbeat,0.7227753692055305
81250,Dua Lipa;DaBaby,Future Nostalgia,Levitating (feat. DaBaby),85,0.702,0.825,-3.787,0.0601,0.00883,0.0,0.0674,0.915,102.977,1,1.9699799999999996,0,happy/Upbeat,0.7227753692055305
79071,OneRepublic,Sunshine,Sunshine,83,0.697,0.875,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,1,1.9684000000000001,0,happy/Upbeat,0.7212524747035658
91154,OneRepublic,Sunshine,Sunshine,83,0.697,0.875,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,1,1.9684000000000001,0,happy/Upbeat,0.7212524747035658
34212,Billy Joel,An Innocent Man,Uptown Girl,79,0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993,1,1.9682000000000002,0,happy/Upbeat,0.7210597032476208
102316,Billy Joel,An Innocent Man,Uptown Girl,79,0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993,1,1.9682000000000002,0,happy/Upbeat,0.7210597032476208
79075,Billy Joel,An Innocent Man,Uptown Girl,79,0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993,1,1.9682000000000002,0,happy/Upbeat,0.7210597032476208
99316,Billy Joel,An Innocent Man,Uptown Girl,79,0.701,0.944,-2.986,0.0455,0.0755,0.0,0.601,0.792,128.993,1,1.9682000000000002,0,happy/Upbeat,0.7210597032476208
65013,BLACKPINK,Pink Venom,Pink Venom,85,0.794,0.719,-7.227,0.0761,0.0119,0.0,0.276,0.69,90.016,1,1.968,0,happy/Upbeat,0.7208669317916757
81088,BLACKPINK,Pink Venom,Pink Venom,85,0.794,0.719,-7.227,0.0761,0.0119,0.0,0.276,0.69,90.016,1,1.968,0,happy/Upbeat,0.7208669317916757
91104,Arctic Monkeys,AM,Why'd You Only Call Me When You're High?,87,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,1,1.967,0,happy/Upbeat,0.7199030745119509
56238,Mitski,Be the Cowboy,Washing Machine Heart,83,0.613,0.822,-4.087,0.026,0.0092,0.506,0.429,0.567,105.997,0,1.9669,1,happy/Upbeat,0.7198066887839785
57427,Mitski,Be the Cowboy,Washing Machine Heart,83,0.613,0.822,-4.087,0.026,0.0092,0.506,0.429,0.567,105.997,0,1.9669,1,happy/Upbeat,0.7198066887839785
79108,Elton John,Too Low For Zero,I'm Still Standing,84,0.504,0.904,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,0,1.966,1,happy/Upbeat,0.7189392172322259
68726,Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,87,0.87,0.55,-5.537,0.0722,0.102,0.0,0.293,0.566,95.019,1,1.9652,0,happy/Upbeat,0.7181681314084462
89721,Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,87,0.87,0.55,-5.537,0.0722,0.102,0.0,0.293,0.566,95.019,1,1.9652,0,happy/Upbeat,0.7181681314084462
88813,Feid,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,87,0.87,0.55,-5.537,0.0722,0.102,0.0,0.293,0.566,95.019,1,1.9652,0,happy/Upbeat,0.7181681314084462
68604,Pablo Pesadilla;Polimá Westcoast;Nickoog Clk;Fran C,BABY OTAKU,BABY OTAKU,88,0.835,0.747,-4.65,0.083,0.0492,0.0,0.055,0.432,102.003,1,1.9636,0,happy/Upbeat,0.7166259597608863
65103,IVE,LOVE DIVE,LOVE DIVE,85,0.703,0.709,-4.169,0.0433,0.00379,5.43e-05,0.333,0.538,117.941,1,1.9622,0,happy/Upbeat,0.7152765595692714
81031,Ed Sheeran,÷ (Deluxe),Shape of You,86,0.825,0.652,-3.183,0.0802,0.581,0.0,0.0931,0.931,95.977,1,1.9621199999999999,0,happy/Upbeat,0.7151994509868933
19664,Cole Swindell,Stereotype,She Had Me At Heads Carolina,82,0.607,0.912,-3.449,0.0611,0.124,0.0,0.332,0.722,134.944,1,1.9610000000000007,0,happy/Upbeat,0.7141199308336023
51050,Lil Nas X;Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),86,0.736,0.704,-7.409,0.0615,0.0203,0.0,0.0501,0.894,149.995,1,1.96022,0,happy/Upbeat,0.7133681221554162
81201,Lil Nas X;Jack Harlow,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),86,0.736,0.704,-7.409,0.0615,0.0203,0.0,0.0501,0.894,149.995,1,1.96022,0,happy/Upbeat,0.7133681221554162
56051,Surf Curse,Freaks,Freaks,86,0.345,0.941,-9.918,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,0,1.95912,1,happy/Upbeat,0.7123078791477188
86000,Surf Curse,Freaks,Freaks,86,0.345,0.941,-9.918,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,0,1.95912,1,happy/Upbeat,0.7123078791477188
57054,Surf Curse,Freaks,Freaks,86,0.345,0.941,-9.918,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,0,1.95912,1,happy/Upbeat,0.7123078791477188
81050,Stephen Sanchez,Until I Found You,Until I Found You,90,0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,2,1.9590999999999998,2,happy/Upbeat,0.7122886020021242
89654,Becky G;KAROL G,MAMIII,MAMIII,85,0.843,0.7,-3.563,0.0803,0.0934,0.0,0.14,0.899,93.991,1,1.9579,0,happy/Upbeat,0.7111319732664544
88705,Becky G;KAROL G,MAMIII,MAMIII,85,0.843,0.7,-3.563,0.0803,0.0934,0.0,0.14,0.899,93.991,1,1.9579,0,happy/Upbeat,0.7111319732664544
89773,Natti Natasha;Daddy Yankee;Wisin & Yandel,Mayor Que Usted,Mayor Que Usted,81,0.625,0.839,-4.824,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,0,1.9577000000000002,1,happy/Upbeat,0.7109392018105097
68727,Natti Natasha;Daddy Yankee;Wisin & Yandel,Mayor Que Usted,Mayor Que Usted,81,0.625,0.839,-4.824,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,0,1.9577000000000002,1,happy/Upbeat,0.7109392018105097
88965,Natti Natasha;Daddy Yankee;Wisin & Yandel,Mayor Que Usted,Mayor Que Usted,81,0.625,0.839,-4.824,0.0927,0.00762,2.35e-05,0.464,0.771,184.08,0,1.9577000000000002,1,happy/Upbeat,0.7109392018105097
51216,Eminem,The Marshall Mathers LP,The Real Slim Shady,87,0.949,0.661,-4.244,0.0572,0.0302,0.0,0.0454,0.76,104.504,1,1.9572800000000004,0,happy/Upbeat,0.7105343817530254
47011,AC/DC,Highway to Hell,Highway to Hell,85,0.574,0.913,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728,0,1.9561,1,happy/Upbeat,0.7093970301629496
51751,Future;Drake;Tems,I NEVER LIKED YOU,WAIT FOR U (feat. Drake & Tems),89,0.463,0.642,-4.474,0.34,0.314,0.0,0.0686,0.339,83.389,2,1.9560199999999999,1,happy/Upbeat,0.7093199215805716
3006,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,0,1.9546,1,happy/Upbeat,0.7079512442433622
71001,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,0,1.9546,1,happy/Upbeat,0.7079512442433622
44001,Linkin Park,Hybrid Theory (Bonus Edition),In the End,85,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,0,1.9546,1,happy/Upbeat,0.7079512442433622
81012,Elley Duhé,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,90,0.41,0.611,-8.271,0.0467,0.0228,0.0,0.116,0.0899,185.727,0,1.95439,1,happy/Upbeat,0.7077488342146202
81752,Olivia Rodrigo,SOUR,deja vu,87,0.442,0.612,-7.222,0.112,0.584,5.7e-06,0.37,0.178,180.917,0,1.9542000000000002,1,happy/Upbeat,0.7075657013314726
68600,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,1,1.9537000000000002,0,happy/Upbeat,0.7070837726916102
88650,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,1,1.9537000000000002,0,happy/Upbeat,0.7070837726916102
89600,J Balvin;Bad Bunny,OASIS,LA CANCIÓN,88,0.754,0.646,-5.795,0.317,0.152,1.85e-05,0.108,0.429,176.089,1,1.9537000000000002,0,happy/Upbeat,0.7070837726916102
30572,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,1,1.9531000000000003,0,happy/Upbeat,0.7065054583237753
53472,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,0.824,0.862,-3.424,0.126,0.0076,0.000132,0.303,0.801,122.98,1,1.9531000000000003,0,happy/Upbeat,0.7065054583237753
20158,Avicii,True,Wake Me Up,85,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,1,1.9530999999999998,0,happy/Upbeat,0.7065054583237749
30059,Avicii,True,Wake Me Up,85,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,1,1.9530999999999998,0,happy/Upbeat,0.7065054583237749
20367,Shawn Mendes,When You're Gone,When You're Gone,82,0.603,0.691,-5.805,0.0372,0.0248,0.0,0.583,0.577,147.148,0,1.9525000000000006,1,happy/Upbeat,0.7059271439559407
67701,Nelly Furtado;Timbaland,Loose,Promiscuous,82,0.808,0.97,-6.098,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,1,1.9516000000000002,0,happy/Upbeat,0.705059672404188
56469,R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,84,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,1,1.95104,0,happy/Upbeat,0.7045199123275419
3407,R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,84,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,1,1.95104,0,happy/Upbeat,0.7045199123275419
57815,R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,84,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,1,1.95104,0,happy/Upbeat,0.7045199123275419
2203,R.E.M.,Out Of Time (25th Anniversary Edition),Losing My Religion,84,0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,1,1.95104,0,happy/Upbeat,0.7045199123275419
51614,Eminem,The Marshall Mathers LP2 (Deluxe),Rap God,78,0.708,0.843,-2.66,0.314,0.397,0.0,0.799,0.625,148.14,1,1.9509,1,happy/Upbeat,0.7043849723083804
47051,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,0.5,0.748,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852,0,1.9503999999999997,1,happy/Upbeat,0.7039030436685175
91764,Journey,Escape (Bonus Track Version),Don't Stop Believin',83,0.5,0.748,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852,0,1.9503999999999997,1,happy/Upbeat,0.7039030436685175
38001,Arctic Monkeys,AM,Do I Wanna Know?,88,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,1,1.9503000000000004,0,happy/Upbeat,0.7038066579405458
57055,Arctic Monkeys,AM,Do I Wanna Know?,88,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,1,1.9503000000000004,0,happy/Upbeat,0.7038066579405458
91101,Arctic Monkeys,AM,Do I Wanna Know?,88,0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,1,1.9503000000000004,0,happy/Upbeat,0.7038066579405458
51320,Eminem;Juice WRLD,Music To Be Murdered By,Godzilla (feat. Juice WRLD),83,0.808,0.745,-5.26,0.342,0.145,0.0,0.292,0.829,165.995,1,1.9503,0,happy/Upbeat,0.7038066579405453
68721,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,0.812,0.855,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,1,1.9499000000000002,0,happy/Upbeat,0.7034211150286556
89765,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,0.812,0.855,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,1,1.9499000000000002,0,happy/Upbeat,0.7034211150286556
88860,Daddy Yankee;Bad Bunny,LEGENDADDY,X ÚLTIMA VEZ,85,0.812,0.855,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,1,1.9499000000000002,0,happy/Upbeat,0.7034211150286556
39408,Luciano;Aitch;BIA,Bamba (feat. Aitch & BIA),Bamba (feat. Aitch & BIA),84,0.798,0.806,-5.841,0.355,0.145,0.0,0.13,0.82,138.082,1,1.9492,0,happy/Upbeat,0.7027464149328481
68860,Bad Bunny,Un Verano Sin Ti,Dos Mil 16,87,0.817,0.67,-6.534,0.0506,0.123,1.92e-06,0.128,0.495,130.058,1,1.9491000000000003,0,happy/Upbeat,0.7026500292048758
3464,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,0.618,0.938,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,1,1.9485000000000003,0,happy/Upbeat,0.7020717148370409
37222,Red Hot Chili Peppers,By the Way (Deluxe Edition),Can't Stop,82,0.618,0.938,-3.442,0.0456,0.0179,0.0,0.167,0.875,91.455,1,1.9485000000000003,0,happy/Upbeat,0.7020717148370409
